feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	收入	feature49	feature50
1	1	0	0	0	0	7	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	100	1	1	0	6	1	0	0	6	2	2	3	2	49	0	0	0	0	0	0	4200	0	0	0	0
1	0	1	0	0	0	9	9	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	2	0	0	0	0	0	0	0	0	9600	0	0	0	0
3	1	3	0	2	0	4	3	4	1	1	1	0	0	0	0	0	0	0	0	0	5	1	100	5	15	300	3	3	5	5	1	100	0	7	0	4	1	2	646	1	48	66	0	0	3	5200	0	0	3	381
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	200	2	2	0	23	1	0	0	21	1	18	3	0	0	1	6	22	36	15	0	8400	15	36.39	3	26
1	0	1	0	3	0	7	7	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	0	0	3	630	1	48	47	0	0	0	8400	0	0	0	0
1	0	1	0	1	0	12	12	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	12	0	0	0	0	0	0	0	0	9600	0	0	0	0
4	0	4	4	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	500	5	5	0	5	1	0	0	13	0	8	2	6	196	1	37	55	0	0	0	7350	0	0	0	0
1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	82	11	14	100	1	1	11	14	1	82	0	14	0	11	2	1	271	1	4	19	52	45	0	3900	45	52.24	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	1	148	1	11	15	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	300	3	3	0	8	1	0	0	0	0	0	8	2	381	1	32	28	0	0	0	0	0	0	0	0
1	0	1	0	0	0	9	8	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	300	3	3	0	5	1	0	0	0	0	0	8	2	6	1	3	8	27	15	0	7200	15	26.66	0	0
2	1	1	0	0	0	16	16	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	30	15	0	9150	7.5	15.21	0	0
1	0	1	0	0	0	7	7	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	100	1	1	0	9	1	0	0	0	0	0	3	3	357	1	15	33	0	0	0	8100	0	0	0	0
1	0	1	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	200	2	2	0	6	1	0	0	6	0	0	5	2	82	1	9	9	32	30	0	2400	30	31.65	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	10	10	11	1	1	0	0	0	0	0	0	0	0	0	0	5	1	98	4	5	100	1	1	4	5	1	98	0	3	0	12	2	1	133	1	14	19	76	45	0	8100	45	76.33	0	0
1	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	2	178	22	62	900	7	7	11	9	1	69	0	0	0	0	0	3	1049	1	37	67	0	0	0	300	0	0	0	0
2	0	2	0	0	0	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	200	2	2	0	4	1	0	0	0	0	0	0	1	40	1	16	18	0	0	0	7200	0	0	0	0
6	0	3	0	0	0	2	1	1	1	1	0	0	0	0	0	118	31	8	0	0	52	4	360	40	67	600	6	6	10	11	1	90	0	2	0	0	0	2	305	1	68	99	255	210	0	3800	35	42.44	0	0
3	1	2	0	0	0	2	1	3	1	1	0	0	0	0	0	105	13	0	0	0	45	2	182	41	45	200	2	2	21	23	1	91	0	10	0	14	1	2	73	1	7	17	0	0	0	4500	0	0	10	488
1	0	1	0	0	0	12	12	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	44	30	0	9600	30	44.39	0	0
7	4	3	0	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	900	9	9	0	5	1	0	0	4	0	5	0	1	203	1	0	0	129	120	0	3471	17.14285714	18.36	0	0
1	0	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	98	19	20	100	1	1	19	20	1	98	0	2	0	2	0	2	3	1	17	22	0	0	0	900	0	0	13	208
3	0	3	0	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	20	2	0	0	0	0	0	24	15	0	9500	5	7.84	0	0
1	1	1	0	0	0	10	10	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	100	1	1	0	4	1	0	0	0	0	4	2	1	2268	1	5	7	0	0	0	7800	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	5	0	0	0	4	3	3	1	1	0	0	0	0	0	0	0	0	0	0	32	3	296	31	51	700	6	6	10	9	1	85	0	9	0	7	4	3	72	1	125	84	687	330	0	7980	66	137.38	1	303
1	1	0	0	0	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	3	1	100	3	3	100	1	1	3	3	1	100	0	28	0	17	3	1	56	1	5	13	0	0	1	7200	0	0	2	538
6	0	6	0	0	0	8	8	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	11	14	2	203	1	33	77	218	150	0	7600	25	36.4	1	1873
1	0	1	0	0	0	15	15	13	1	1	0	0	0	0	0	0	0	0	0	0	5	1	83	2	10	200	2	2	2	5	1	83	0	0	0	5	2	1	158	1	156	157	38	30	0	7800	30	37.64	24	821
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	0	2	0	17	3	2	19	1	4	22	0	0	2	0	0	0	0	0
2	0	2	0	1	0	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	7	1	97	4	15	200	2	2	4	8	1	97	0	0	0	0	1	1	959	1	14	32	44	15	0	7650	7.5	21.81	5	245
2	0	2	0	3	0	7	7	2	1	0	0	0	0	0	0	0	0	0	0	0	15	2	135	8	15	200	2	2	4	8	1	68	0	0	0	0	0	1	518	1	11	13	0	0	0	8400	0	0	5	464
1	0	1	0	0	0	6	5	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	3	0	2	3	2	367	1	3	12	0	0	0	5700	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	600	6	6	0	5	1	0	0	3	0	3	0	2	116	1	24	58	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	6	0	15	2	1	166	1	0	1	0	0	2	0	0	0	0	0
1	0	1	0	0	0	6	6	8	1	1	1	0	0	0	0	0	0	0	0	0	10	2	200	10	10	200	2	2	5	5	1	100	0	9	2	7	6	2	180	1	5	26	0	0	1	6000	0	0	8	1487
5	1	3	0	0	0	6	6	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	500	5	5	0	5	1	0	0	6	0	6	3	0	0	1	22	43	0	0	0	5640	0	0	0	0
1	0	1	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	100	10	10	200	1	1	10	10	1	50	0	9	0	8	1	0	0	1	51	34	177	165	0	7800	165	176.64	35	256
5	1	5	0	0	0	2	2	2	1	1	0	0	0	0	0	0	21	2	0	0	91	5	414	68	91	600	5	5	14	18	1	69	0	6	0	3	0	4	173	1	7	15	0	0	0	4380	0	0	0	0
5	1	4	0	0	0	6	6	5	1	1	1	0	0	0	0	0	0	0	0	0	25	5	493	22	25	500	5	5	4	5	1	99	0	5	2	6	1	1	136	1	6	32	0	0	0	7620	0	0	0	0
2	1	2	0	0	0	16	16	13	1	1	0	0	0	0	0	0	0	0	0	0	13	2	178	10	13	200	2	2	5	7	1	89	0	5	1	6	1	0	0	1	18	20	416	75	0	7800	37.5	207.85	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	4	4	2	1	1	0	0	0	0	0	0	9	6	0	0	0	0	0	0	20	100	1	1	0	20	1	0	0	8	0	5	1	4	161	1	5	32	0	0	0	7800	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	17	17	20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	0	13200	15	28.24	0	0
1	0	1	0	0	0	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	15	0	9300	15	17.89	0	0
4	1	3	0	1	0	6	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	700	7	7	0	3	1	0	0	2	0	4	1	4	294	1	50	74	23	15	0	6300	3.75	5.75	1	284
1	0	1	0	0	0	14	14	12	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	21	1	0	0	0	0	0	18	0	0	9600	0	17.64	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	192	1	3	200	2	2	1	2	1	96	0	2	0	1	1	0	0	1	19	26	0	0	0	0	0	0	4	219
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	20	1	70	13	20	100	1	1	13	20	1	70	0	6	0	10	2	0	0	1	20	26	0	0	0	7800	0	0	0	0
1	0	1	0	0	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	100	1	1	0	6	1	0	0	28	1	8	10	19	234	1	1	5	255	75	0	7500	75	254.54	1	4
4	2	3	0	0	0	3	3	8	1	1	0	0	0	0	0	0	0	0	0	0	25	4	200	15	30	600	5	5	4	6	1	42	0	4	0	0	0	2	5	1	81	68	0	0	0	5550	0	0	29	1050
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	0	0	0	0	18	15	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	200	2	2	0	5	1	0	0	3	0	2	1	0	0	1	2	8	281	255	0	6600	127.5	140.73	4	170
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	1	0	1	1	0	0	5	0	8	1	1	262	1	1	13	242	120	0	5400	120	241.58	0	0
1	1	1	0	0	0	6	6	11	1	1	1	0	0	0	0	0	0	0	0	0	6	1	100	6	6	100	1	1	6	6	1	100	0	7	0	3	0	3	65	1	8	14	0	0	1	5400	0	0	10	284
1	0	1	0	0	0	14	14	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	3	0	0	0	0	0	41	30	0	9600	30	40.77	0	0
3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	91	500	5	5	0	18	1	0	0	7	0	7	2	2	210	1	11	16	67	45	0	7100	15	22.36	1	392
7	4	2	0	0	0	4	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	700	7	7	0	7	1	0	0	4	0	17	0	0	0	1	5	14	391	345	0	7071	49.28571429	55.91	6	617
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	95	4	10	200	2	2	4	5	1	95	0	1	0	0	0	4	376	1	8	26	0	0	0	0	0	0	0	0
1	1	0	0	0	0	9	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	10	1	0	0	0	0	0	0	0	0	600	0	0	0	0
2	1	2	0	1	0	10	5	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	200	2	2	0	6	1	0	0	0	0	0	1	2	752	1	3	5	0	0	0	4050	0	0	0	0
1	1	0	0	0	0	5	5	2	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	5	100	1	1	0	5	1	0	0	30	0	27	0	5	267	1	1	12	47	30	0	7500	30	46.63	0	0
2	0	2	0	0	0	9	9	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	31	0	0	0	0	0	0	0	0	0	9600	0	0	0	0
1	0	1	0	0	0	6	6	2	1	0	0	0	0	0	0	0	0	0	0	0	5	1	100	5	5	100	1	1	5	5	1	100	0	2	0	3	0	3	98	1	6	28	56	45	0	7800	45	56.44	16	335
2	0	2	0	1	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	7	2	298	6	7	300	2	2	3	4	1	99	0	4	0	6	0	2	11	1	17	15	369	60	0	7050	30	184.56	6	206
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	52	1	35	58	0	0	0	0	0	0	0	0
5	1	5	0	0	0	19	19	14	1	1	0	0	0	0	0	0	0	0	0	0	7	1	0	1	30	500	5	5	1	6	1	0	0	4	0	11	3	7	411	1	1	20	0	0	0	7740	0	0	0	0
3	1	3	0	0	0	6	6	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	300	3	3	0	5	1	0	0	10	0	7	0	2	62	1	29	63	0	0	0	7500	0	0	0	0
1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	7	0	0	0	20	1	60	4	20	100	1	1	4	20	1	60	0	8	0	11	0	1	244	1	3	70	0	0	0	8100	0	0	0	0
1	1	1	0	0	0	9	9	10	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	2	0	6	0	6	151	1	4	14	37	30	0	7500	30	37.26	0	0
1	0	1	0	0	0	9	9	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	48	1	13	10	1	327	1	3	14	45	30	0	8400	30	45.39	0	0
2	1	1	0	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	200	2	2	0	7	1	0	0	14	0	4	0	0	0	1	0	3	354	90	0	7050	45	177.07	7	2
3	0	3	0	1	0	5	5	3	1	1	1	0	0	0	0	0	0	0	0	0	10	2	196	7	15	300	3	3	4	5	1	98	0	0	0	0	0	3	333	1	67	75	99	60	0	7800	20	32.98	13	355
2	0	2	0	0	0	4	4	2	1	1	0	0	0	0	0	0	0	0	0	0	10	2	197	7	10	200	2	2	4	5	1	99	0	3	0	3	0	1	135	1	9	19	133	45	0	7800	22.5	66.68	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	4	0	1	0	5	4	4	1	1	0	0	0	0	0	0	0	0	0	0	12	5	485	6	15	600	6	6	1	3	1	97	0	0	1	4	1	3	470	1	3	38	325	180	0	8100	45	81.14	0	0
2	0	2	0	0	0	18	16	15	1	1	0	0	0	0	0	0	0	0	0	0	13	2	200	13	13	200	2	2	7	7	1	100	0	3	0	2	1	2	77	1	68	57	117	60	0	6300	30	58.71	1	370
2	1	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	6	11	6	0	0	0	0	0	0	0	0	450	0	0	0	0
3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	25	100	1	1	0	25	1	0	0	0	0	0	0	2	112	1	49	46	66	45	0	5300	15	22.15	0	0
1	0	1	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	0
1	0	1	0	2	0	7	7	6	1	1	1	0	0	0	0	0	0	0	0	0	8	1	93	6	8	100	1	1	6	8	1	93	0	4	1	9	2	1	490	1	9	19	155	75	1	8400	75	154.8	3	879
1	1	1	0	0	0	5	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	100	1	1	0	12	1	0	0	16	2	11	2	2	91	1	18	23	0	0	0	4800	0	0	0	0
4	0	4	0	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	400	4	4	0	6	1	0	0	1	0	3	0	1	160	1	8	37	395	330	0	7500	82.5	98.86	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	400	4	4	0	7	1	0	0	1	0	8	1	3	1102	1	6	10	0	0	0	0	0	0	0	0
2	0	1	0	6	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	5	0	0	0	0	0	0	0	2	9600	0	0	0	0
3	2	1	0	0	0	6	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	300	3	3	0	6	1	0	0	2	0	1	0	1	6	1	35	42	0	0	0	3900	0	0	7	546
2	0	2	1	2	0	6	3	2	0	1	0	0	0	0	0	0	0	0	0	0	10	2	199	9	10	200	2	2	5	5	1	100	0	2	0	3	0	2	1642	1	29	38	55	30	0	7650	15	27.67	1	483
5	4	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	500	5	5	0	5	1	0	0	1	0	2	1	3	292	1	11	23	232	195	0	1920	39	46.41	1	366
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	100	4	4	100	1	1	4	4	1	100	0	1	0	3	0	1	574	1	2	11	55	45	0	11100	45	55.49	0	0
1	1	0	0	0	0	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	0	6	1	5	1	0	0	1	14	28	0	0	0	7500	0	0	0	0
5	2	3	0	1	0	7	5	3	1	1	0	0	0	0	0	0	0	0	0	0	11	2	198	9	26	500	5	5	5	5	1	99	0	1	2	1	1	2	72	1	6	12	189	105	0	5580	21	37.78	4	278
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	1	0	1	1	0	0	5	1	0	1	1	304	1	14	21	0	0	0	3300	0	0	0	0
1	0	1	0	0	0	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	0	0	2	311	1	3	10	0	0	0	3900	0	0	0	0
4	0	4	0	1	0	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	15	2	198	13	24	400	4	4	7	6	1	99	0	6	0	10	1	2	56	1	4	12	0	0	0	6900	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	1	1	0	3	1	0	0	8	1	1	2	1	360	1	13	25	0	0	0	0	0	0	0	0
3	1	2	0	2	0	6	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	500	5	5	0	5	1	0	0	0	0	0	0	3	91	1	40	51	108	90	0	5000	30	36.03	1	587
1	0	1	0	2	0	7	7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	7	0	0	0	0	0	0	0	0	9600	0	0	0	0
1	0	1	0	0	0	4	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	1	0	1	1	0	0	2	0	3	1	1	183	1	2	5	0	0	0	7800	0	0	0	0
5	0	5	1	4	0	4	3	3	1	1	0	0	0	0	0	0	0	0	0	0	15	5	483	8	15	500	5	5	2	3	1	97	0	1	1	8	12	2	96	1	6	20	0	0	2	8340	0	0	0	0
3	3	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	6	28	8	0	0	0	0	0	31	30	0	300	10	10.37	0	0
6	2	4	0	0	0	8	8	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	6	19	1	279	1	11	27	153	105	0	8050	17.5	25.58	0	0
2	0	2	0	2	0	16	16	17	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9600	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	94	11	12	100	1	1	11	12	1	94	0	3	0	1	0	2	366	1	6	11	0	0	0	0	0	0	0	0
2	1	1	0	0	0	5	5	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	200	2	2	0	6	1	0	0	8	0	10	1	2	581	1	1	0	0	0	0	6300	0	0	0	0
1	0	1	0	1	0	6	6	9	1	1	0	0	0	0	0	0	0	0	0	0	5	1	100	5	5	100	1	1	5	5	1	100	0	23	0	2	0	0	0	1	6	12	15	15	0	8400	15	15.18	27	649
2	0	2	0	1	0	9	9	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	22	4	0	0	0	0	0	0	0	0	9450	0	0	0	0
2	0	2	0	0	0	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	14	2	196	12	14	200	2	2	6	7	1	98	0	0	0	3	1	1	313	1	2	18	68	60	1	8400	30	33.77	1	376
3	1	2	0	4	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	4	4	300	3	4	400	3	4	1	1	1	75	0	7	0	5	0	2	421	1	10	31	0	0	1	5900	0	0	3	1152
2	2	0	0	0	0	4	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	500	5	5	0	8	1	0	0	5	1	4	5	16	1583	1	16	51	98	60	0	4500	30	49.18	3	584
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	0	0	0	5	5	7	1	1	1	0	0	0	0	0	0	0	0	0	15	2	192	8	15	300	2	2	4	8	1	64	0	3	0	3	2	1	25	1	26	49	0	0	0	7500	0	0	26	1632
6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	45	2	119	38	112	600	6	6	19	19	1	60	0	17	0	6	3	1	25	1	39	65	464	360	1	7200	60	77.37	0	0
3	0	3	0	0	0	2	2	2	1	1	0	0	0	0	0	0	19	0	0	0	52	4	393	50	52	400	4	4	13	13	1	98	0	9	0	3	1	2	527	1	2	35	0	0	0	3400	0	0	2	10610
2	0	2	0	0	0	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	11	2	200	11	11	200	2	2	6	6	1	100	0	30	0	17	0	0	0	1	6	17	31	15	0	8400	7.5	15.69	3	58
4	0	3	0	0	0	11	11	10	1	1	0	0	0	0	0	0	11	0	0	0	52	4	398	51	52	400	4	4	13	13	1	100	0	9	0	5	0	0	0	1	0	5	161	135	0	4650	33.75	40.23	0	0
1	1	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6	1	198	4	6	200	1	1	4	6	1	99	0	10	0	23	2	1	444	1	10	15	43	30	0	300	30	43.06	11	264
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	200	2	2	0	2	1	0	0	0	0	0	1	1	146	1	7	28	0	0	0	0	0	0	0	0
3	0	2	0	0	0	3	3	7	1	1	0	0	0	0	0	0	0	0	0	0	5	1	99	4	15	300	3	3	4	5	1	99	0	3	0	3	0	0	0	1	58	53	0	0	1	6100	0	0	32	474
1	0	1	0	1	0	15	15	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9300	0	0	0	0
4	2	3	0	1	0	7	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	400	4	4	0	4	1	0	0	3	0	0	0	2	21	1	29	54	138	120	0	6000	30	34.55	0	0
13	0	12	1	0	0	0	0	0	1	1	0	0	0	0	0	55	14	3	0	0	66	4	370	58	111	700	7	7	15	16	1	93	0	3	0	6	5	2	130	1	21	33	592	375	0	6208	28.84615385	45.57	0	0
7	2	7	0	0	0	3	3	2	1	1	0	0	0	0	0	0	11	1	0	0	67	6	568	64	88	700	7	7	11	13	1	95	0	18	2	9	0	6	126	1	19	75	489	255	0	3471	36.42857143	69.85	0	0
1	0	1	0	0	0	16	16	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	2	0	0	0	0	0	0	0	0	9600	0	0	0	0
5	3	4	0	1	0	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	6	5	500	6	6	600	5	5	1	1	1	83	0	8	1	8	1	1	65	1	13	35	0	0	0	5580	0	0	7	358
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	0	20	0	16	1	5	142	1	21	41	0	0	0	0	0	0	2	661
1	0	1	0	6	0	16	16	16	1	1	1	0	0	0	0	0	0	0	0	0	5	1	99	4	5	100	1	1	4	5	1	99	0	0	0	2	0	1	260	1	6	11	5	0	0	8400	0	5.06	0	0
